,year,kind,rating,vote,runtime,first_country,num_language,first_genre,second_genre,first_actor,second_actor,first_director,first_composer,first_writer
370,2005,7,8,54.0,60.0,62,1,6,15,1392,1234,2620,2652,5036
371,1998,1,7,3101.0,95.0,30,1,7,0,111,4441,2410,1567,2960
372,2001,4,7,104.0,72.5,37,2,2,5,3152,2072,4121,2652,3316
373,1999,1,6,350.0,50.0,61,1,3,8,3523,3306,3730,758,4507
374,1994,0,7,2648.0,94.0,61,1,0,2,4184,12,3861,636,1332
375,1999,1,6,6232.0,82.0,62,1,4,21,1131,3453,1720,1716,2100
376,1996,1,7,39.0,83.0,62,1,14,0,1696,2753,888,2652,5036
377,1991,1,6,198.0,24.0,34,3,7,26,3372,4015,1116,2050,1393
378,2003,3,6,459.0,101.0,62,1,7,9,3662,3532,3442,1513,4633
380,2003,7,8,87.0,170.0,62,1,14,0,4915,4124,2176,2652,5036
381,1975,1,8,25171.0,90.0,54,2,1,4,4897,3488,68,1043,91
382,1994,1,7,19853.0,106.0,58,2,4,8,4283,5727,217,1572,268
383,1951,1,7,10756.0,122.5,23,1,7,0,920,2436,3282,1135,1576
384,1979,1,6,2738.0,139.0,23,1,13,0,1523,709,1697,11,2072
385,1994,4,8,15366.0,100.0,62,1,2,1,2602,4875,4121,2652,3276
386,1990,3,5,3828.0,25.0,62,1,5,8,3252,2883,3324,372,1003
387,2002,7,6,9.0,85.0,61,1,26,0,2454,2771,4121,2652,5036
388,1996,7,7,239.0,129.0,62,1,6,15,503,4367,3007,2652,5036
389,2003,7,8,15.0,143.0,62,1,14,0,4926,0,4113,2652,5036
390,2002,1,6,6801.0,83.0,62,1,6,5,2183,1980,639,2652,5036
391,2000,1,6,862.0,96.0,37,1,0,13,4461,3698,1242,998,1496
392,1967,4,7,518.0,90.0,37,2,0,2,3346,5481,4121,2652,3863
393,1980,1,6,1586.0,240.0,65,3,4,8,1538,539,1203,943,1453
394,1999,4,7,11.0,99.0,62,1,4,0,66,1976,4121,2652,2670
395,1991,3,6,415.0,96.0,62,1,7,20,816,3886,575,1495,938
396,2002,1,6,670.0,30.0,62,1,6,0,1657,4460,133,2652,175
397,2004,0,8,32.0,54.0,67,0,2,2,4187,2755,360,664,2037
398,2001,2,7,1382.0,75.0,37,1,2,22,3901,3938,4121,2652,82
399,1992,3,6,544.0,90.0,61,1,1,4,3770,181,670,1745,4678
400,2003,0,7,638.0,112.0,61,1,5,8,2350,1171,3058,1193,120
401,1999,1,4,957.0,121.0,35,1,4,20,1475,3793,1157,2283,4145
402,2004,1,8,8173.0,110.0,62,1,4,0,1086,1975,3604,2652,953
403,2002,1,3,2450.0,84.0,30,1,0,8,1854,230,3958,2024,4055
404,1998,1,6,19.0,91.0,10,0,14,0,1174,1207,3413,2652,5036
405,2001,0,8,98.0,23.0,62,1,6,4,2477,1381,3376,2652,2803
406,2003,1,6,7375.0,97.0,61,1,7,20,4015,5115,3830,522,1133
407,1997,1,7,856.0,150.0,62,1,6,15,414,3176,3060,230,5036
408,1996,1,6,1021.0,100.0,27,2,0,6,1362,2776,187,440,4309
409,2004,1,7,33925.0,87.0,30,1,0,5,4214,5237,1161,2044,1399
410,1993,3,7,890.0,56.0,62,1,4,8,1926,467,3853,1070,4694
411,2004,1,6,902.0,78.0,27,3,4,6,274,4902,1973,226,2537
412,2002,1,7,633.0,107.0,62,1,6,0,3653,2316,3223,283,4917
413,2003,7,7,48.0,110.0,62,1,14,0,461,2828,427,228,5036
414,1994,1,7,61.0,197.0,62,0,6,4,380,3656,3807,2652,4644
415,2000,1,6,3887.0,150.0,55,1,5,8,1671,258,301,1330,1415
416,2000,1,8,22512.0,47.0,58,6,7,20,3455,2246,1080,1377,1267
417,1990,1,7,1116.0,701.0,27,1,0,6,274,935,331,2389,2019
418,1989,1,5,2190.0,93.0,62,1,4,20,336,1091,3492,1345,4609
419,2001,1,8,69667.0,165.0,30,1,4,8,65,4868,1163,2253,2585
420,1978,3,5,1708.0,94.0,62,1,4,0,563,143,2327,863,4323
421,2001,1,4,17398.0,115.0,62,1,2,5,613,702,1471,167,2543
422,1961,1,8,117088.0,127.0,37,1,0,8,4670,5286,68,1653,91
423,2002,1,7,259.0,98.0,62,1,6,5,2212,0,2964,2652,2183
424,2001,4,7,278.0,41.0,61,1,7,26,1857,5159,4121,2652,1299
425,2001,7,7,76.0,104.0,62,1,6,23,305,0,925,2652,5036
426,1995,1,4,65.0,80.0,58,5,0,0,1001,4789,3096,802,3320
427,1996,3,6,549.0,84.0,62,1,7,0,1063,5650,2919,1899,3190
428,1997,1,6,2335.0,40.0,30,1,4,8,293,5119,3135,2277,1961
429,1990,7,7,21.0,97.0,62,2,2,22,741,1767,1986,2652,4736
430,2005,7,6,382.0,90.0,62,1,2,0,2561,3052,1119,405,1293
431,1993,4,6,10920.0,116.0,62,1,7,9,2059,2616,4121,2652,440
432,1963,1,7,6782.0,104.0,23,1,7,26,3266,338,1707,1665,2083
433,2001,2,4,381.0,87.0,52,1,7,0,208,4981,4121,2652,628
434,1996,7,6,338.0,16.0,62,1,8,0,3135,882,1109,2652,763
435,2004,1,5,4790.0,375.0,27,4,7,14,4522,5060,812,1946,5003
436,2001,7,7,38.0,85.0,62,1,6,0,4926,0,4121,2652,5036
437,1974,1,8,99.0,116.0,62,1,6,15,1540,2169,352,2606,3869
438,2000,0,7,1979.0,87.0,61,1,5,8,1148,4415,183,425,74
439,1999,1,6,586.0,120.0,23,1,4,8,2539,4430,548,2652,653
440,1999,7,6,87.0,108.5,62,1,6,0,4926,0,861,2530,5036
441,1978,1,4,13259.0,97.0,62,1,1,5,1138,1887,1885,895,859
442,2000,2,7,887.0,112.0,37,0,2,8,2525,4809,4121,2652,2240
443,1997,1,7,7885.0,98.0,61,1,7,0,3342,4892,1887,2508,3422
444,2003,1,6,42.0,98.0,62,1,8,0,152,0,896,2652,2009
445,1998,7,7,126.0,73.0,62,1,8,15,395,5069,4121,262,5036
446,1995,3,7,5938.0,51.0,42,2,4,0,2139,1095,726,668,3698
447,1988,1,6,4661.0,128.0,62,2,4,8,3357,4493,1900,254,4674
448,1999,1,7,6392.0,37.0,24,1,3,8,2982,2858,2593,1094,3186
449,1997,1,6,1860.0,130.0,62,1,6,15,3772,20,1799,1828,5036
450,1997,4,8,19.0,60.0,62,1,6,0,3787,1670,4121,2652,2941
451,1985,1,5,183.0,95.0,37,1,2,21,4669,1527,3757,1801,2614
452,1977,1,7,22334.0,82.0,61,2,7,26,2601,2074,3251,1004,1583
453,1989,0,7,412.0,83.5,61,1,1,8,4447,5113,95,2652,3000
454,1972,1,7,25655.0,85.0,62,2,4,20,4856,1395,1477,263,4957
455,2003,1,6,466405.0,108.0,62,2,0,21,3071,5276,2262,642,2877
456,1978,1,7,166692.0,105.0,62,1,0,2,3049,1845,3193,1299,2157
457,1956,1,6,7433.0,93.0,62,1,0,14,1862,2594,1213,1783,427
458,1998,1,7,66500.0,103.0,37,1,13,17,3387,3973,1486,1408,1793
459,2003,0,7,294.0,32.0,61,1,5,8,3659,2956,1073,2137,1298
460,1991,3,6,374.0,60.0,62,1,25,0,2636,4624,976,1631,2187
461,2002,3,6,3218.0,97.0,62,1,7,0,4718,1842,2755,1517,2797
462,1998,3,4,328.0,65.0,62,1,7,0,3875,2975,478,1042,2428
463,2001,2,8,2790.0,96.0,61,1,2,7,2628,5203,4121,2652,2587
464,2003,1,7,632.0,61.0,62,1,6,4,201,4332,3414,2652,4131
465,1980,4,7,1742.0,88.0,61,1,7,10,3424,334,4121,2652,2144
466,2000,7,6,3063.0,30.0,62,1,2,2,2127,347,571,1731,2829
467,1980,1,6,104.0,63.0,58,1,0,5,4487,3166,3921,2652,1824
468,2004,1,4,278.0,96.0,62,1,5,8,1040,2708,788,2042,930
469,1966,1,8,56717.0,90.0,35,3,7,26,602,2434,1335,712,1435
470,1983,1,7,6384.0,98.0,23,2,4,6,1482,2445,1209,858,693
471,1976,1,7,2668.0,97.0,61,3,1,9,3853,1840,491,163,587
472,1998,7,3,305.0,86.0,62,1,19,25,794,3760,3201,1473,2756
473,1972,1,8,32275.0,120.0,56,3,7,0,1777,2948,1551,2652,1864
474,1998,4,7,178.0,51.0,37,0,2,2,3148,5257,4121,2652,672
475,1993,1,5,602.0,115.0,4,1,3,8,805,4825,225,1871,116
476,1980,1,8,12159.0,85.0,54,1,4,8,4739,165,3974,2248,4785
477,2004,7,6,33.0,99.0,43,1,6,4,560,4660,389,2652,490
478,1981,1,7,21605.0,83.0,10,2,1,8,1470,4775,1705,1997,1671
479,2001,1,4,1200.0,99.0,10,1,4,9,482,3401,3346,296,295
480,2004,1,7,928.0,93.0,62,1,6,26,1100,4654,3301,290,5036
481,1998,7,6,114.0,118.0,61,1,13,0,3648,1062,709,34,834
482,1991,1,6,4939.0,91.0,62,1,3,5,2458,2186,1644,2652,4234
483,1993,1,6,13674.0,142.0,61,1,5,8,1600,5625,3042,1619,1781
484,2005,2,7,5577.0,32.0,62,1,7,20,1322,4418,4121,2652,3917
485,1996,1,8,16117.0,25.0,62,1,6,6,4650,1383,1830,2652,5036
486,2004,7,6,209.0,67.5,62,1,6,5,383,0,4121,2652,349
487,2003,4,8,7467.0,110.0,37,2,0,21,1077,3074,4121,2652,2622
488,1996,1,5,4813.0,110.0,62,1,7,10,3665,3932,2692,1078,3220
489,2004,1,4,1782.0,96.0,30,1,4,8,223,5604,3457,2253,4771
490,1983,1,5,1622.0,5.0,27,2,0,8,1953,1320,678,2652,4876
491,1983,3,6,213.0,41.0,61,1,7,0,4039,3860,717,1360,1829
492,1981,1,6,95849.0,42.0,61,4,0,2,4006,814,1903,254,3905
493,2001,7,8,133.0,97.0,62,0,26,0,2136,4805,2290,2652,2107
494,2000,3,7,96.0,180.0,62,1,6,0,1260,4579,3962,2652,4816
495,1999,1,6,1692.0,90.0,37,1,7,17,2720,2152,2230,813,2720
496,1944,1,7,632.0,23.0,61,1,4,0,934,494,710,2585,1472
497,1971,1,6,10081.0,85.0,35,1,13,17,924,3421,2466,2318,3039
498,2003,1,4,325.0,96.0,62,1,20,5,4024,3824,440,2360,535
499,2004,3,5,2261.0,103.0,10,1,4,8,1194,1318,2150,516,603
500,2000,3,6,523.0,110.0,62,1,3,8,771,3156,1765,1495,2299
501,2003,1,6,531.0,30.0,37,1,0,10,2942,2126,4108,2267,1884
502,1984,1,6,51341.0,64.5,62,2,1,17,4050,2699,3032,587,341
503,1979,1,7,2022.0,99.0,62,1,7,0,668,3472,1947,1654,2369
504,1950,1,6,1096.0,104.0,62,1,4,9,2236,5321,1558,1500,2946
505,1999,1,6,1759.0,116.0,23,3,4,8,4084,1610,803,1742,939
507,2003,1,5,40.0,85.0,7,2,20,0,4927,3411,118,2652,150
508,2001,4,4,2520.0,87.0,10,1,0,6,3540,3750,4121,2652,514
509,1932,1,7,5480.0,95.0,23,1,4,0,3265,3522,1696,2652,3861
510,1997,1,7,1672.0,121.0,10,1,7,0,2000,5275,3199,1619,1423
511,1980,1,5,1580.0,99.0,23,1,7,14,644,137,1697,1992,2072
512,1996,3,6,3263.0,102.0,62,1,4,8,2567,2704,347,1040,448
513,1993,1,8,1085.0,112.0,62,1,6,15,2919,2306,2478,2652,5036
514,2000,0,7,11.0,93.0,67,0,6,0,4926,0,2621,2053,5036
515,1998,3,5,109.0,103.0,62,1,6,0,4459,488,793,2652,731
516,1971,1,6,10844.0,87.0,35,2,13,17,2008,2955,816,712,945
517,1975,3,7,385.0,95.0,62,1,7,20,3124,882,17,263,2151
518,1983,1,7,101961.0,103.0,62,1,1,5,819,4,1441,2027,2326
519,2005,3,6,13.0,101.5,62,1,2,0,4926,0,2779,2652,3660
520,1959,4,9,75772.0,100.0,62,0,7,10,3993,4690,4121,2652,4066
521,2004,1,7,11461.0,108.0,61,1,3,8,270,1583,2721,924,3312
522,1998,7,7,671.0,132.0,10,1,2,22,1024,3787,2737,1453,3331
523,1972,1,8,3888.0,23.0,30,1,4,16,3764,2421,1517,1571,4585
524,2003,1,7,2598.0,56.5,12,1,5,8,4872,460,4071,2613,4968
525,1974,4,7,20775.0,90.0,67,0,7,9,3168,3875,4121,2652,482
526,2002,7,6,65.0,78.0,62,1,4,15,2212,953,42,2652,2183
527,2005,7,4,87.0,90.0,62,1,13,0,2191,3928,3875,2652,1259
528,2004,1,8,71.0,23.0,62,1,4,0,732,5372,3672,2652,5036
529,2002,1,6,88542.0,90.0,23,3,4,0,4085,1593,2502,28,4182
530,1980,0,8,250.0,69.0,67,1,4,9,3025,371,3026,2652,2155
531,1945,1,7,3193.0,48.0,62,2,3,8,691,4691,4021,1537,2845
532,2002,1,4,398.0,90.0,62,1,6,8,4926,0,1447,717,5036
533,2004,1,6,31.0,52.0,62,1,6,0,1687,0,2592,2652,5036
534,2002,3,7,91.0,99.0,61,1,6,0,1063,0,193,1633,5036
535,2002,7,6,675.0,40.0,62,1,2,5,4385,4852,836,1114,4473
536,1975,1,5,6087.0,92.0,23,3,7,0,970,5513,2079,2004,1135
537,1985,1,7,42881.0,50.0,62,1,4,20,2308,1298,3492,2187,4250
538,1991,3,7,111.0,94.0,61,1,3,0,2322,5641,154,2652,4357
540,2002,7,8,883.0,68.5,61,1,14,0,3222,1020,888,2652,5036
541,2004,1,6,192.0,55.0,62,2,6,0,1737,4218,3879,2294,4723
542,1978,1,6,2424.0,50.0,27,1,0,8,1953,4177,599,801,1824
543,2003,1,6,5249.0,45.0,62,1,6,9,520,2645,1631,1223,5036
544,1999,3,6,2571.0,136.0,62,1,0,21,747,840,2465,794,2739
545,1978,4,7,1600.0,103.0,67,0,2,1,1935,3637,4121,2652,2133
546,1990,1,7,5932.0,88.0,33,1,7,25,3865,4975,1812,705,2205
548,1986,1,6,1248.0,91.0,27,2,0,8,3276,3910,843,2161,2551
549,2002,1,7,1685.0,94.0,5,1,6,4,4678,0,204,2652,255
550,2001,1,5,542.0,23.0,23,2,3,8,1490,4462,4068,2652,4966
551,2002,1,6,45.0,67.5,64,1,4,8,4696,557,2754,490,3349
552,1977,1,4,3188.0,112.0,62,1,0,2,907,1878,995,647,4613
553,2000,0,7,40.0,145.0,62,2,6,0,478,2655,2227,2188,4152
554,1959,4,9,75772.0,100.0,62,0,7,10,3993,4690,4121,2652,4066
555,2002,1,6,14370.0,102.0,10,5,7,26,4286,877,281,1805,356
556,1996,7,4,4586.0,80.0,62,1,13,25,3394,2363,1380,594,4436
557,2000,7,5,15805.0,85.0,62,1,5,14,984,4118,3495,2571,834
558,1972,4,7,4578.0,30.0,62,1,2,5,3449,1439,4121,2652,2793
559,1972,1,7,35263.0,169.0,27,4,0,2,666,4177,472,1340,575
560,1983,1,7,54.0,129.5,62,1,6,8,558,2673,1442,2652,4632
561,1989,1,6,523.0,90.0,55,1,9,21,2988,3352,61,597,80
563,1994,1,9,2461873.0,77.0,62,1,7,0,4578,4033,1192,2443,4436
565,2002,1,7,8671.0,89.0,37,1,2,22,3295,3487,2413,2411,2966
566,2004,4,7,608.0,118.0,37,2,2,5,2927,3137,4121,2652,2616
568,1994,1,8,1080665.0,180.0,23,3,0,6,2104,1827,2373,2655,2920
569,2000,1,6,897.0,92.0,39,1,4,0,3531,4743,2050,807,316
570,2000,7,7,677.0,78.0,62,1,20,15,2919,4856,1989,1782,2412
571,2002,7,6,95.0,151.0,62,1,2,22,822,1638,4041,1207,2033
572,2003,0,7,21.0,88.0,67,0,6,0,4926,0,4121,2652,114
573,1999,1,5,2943.0,25.0,62,2,4,6,3407,3687,2575,1543,3164
574,2002,1,7,433.0,23.0,61,1,6,15,3609,4328,2488,2652,5036
575,1996,1,5,134.0,92.0,37,1,2,1,2949,4909,2559,2652,2644
576,1982,3,5,56.0,55.0,62,1,2,9,507,1644,4121,2052,453
577,2003,1,2,374.0,85.0,62,1,13,0,1171,3268,1572,1165,3176
578,1999,1,5,935.0,101.0,4,1,4,20,923,4070,1111,2652,4409
580,1998,1,7,7696.0,93.0,30,2,7,20,65,4063,948,15,1088
581,2000,2,6,776.0,99.0,37,2,2,22,3138,4960,4121,2652,2719
582,2004,4,7,20.0,98.0,10,1,6,0,4926,0,4121,2652,5036
583,2000,0,7,783.0,105.0,61,1,5,8,2350,1171,3058,1193,1831
584,2002,7,8,103.0,91.0,62,1,6,15,2386,5185,283,1477,5036
585,2003,3,7,3850.0,88.0,62,3,3,8,4559,3893,3037,1538,4121
586,1958,1,7,21112.0,254.0,23,1,4,0,2117,97,1616,772,1953
587,2002,3,7,211.0,100.0,61,1,3,8,2816,5391,546,1844,649
588,2003,3,3,185.0,90.0,62,2,7,20,2893,2177,2184,698,2671
589,2002,3,6,137.0,103.0,62,1,7,0,3779,5454,2909,1452,858
591,1998,1,6,7103.0,90.0,61,1,6,4,3432,3173,2828,538,5036
592,1993,1,7,82126.0,90.0,42,3,7,15,1842,2074,1673,1722,2031
593,1994,1,5,4183.0,84.0,61,1,0,14,594,1586,3638,474,4440
594,2002,1,5,7531.0,195.0,24,1,0,8,4484,2071,2113,1693,2575
595,1997,1,6,10.0,116.0,67,0,5,0,4219,4521,3662,2652,2526
596,2002,1,6,1702.0,30.0,55,1,7,15,2487,3079,3941,355,1018
597,1999,1,5,55242.0,138.0,62,1,5,10,1625,1702,4039,642,3961
598,2005,1,6,3046.0,88.0,61,3,7,0,1388,4087,144,2178,189
599,1998,1,5,46.0,96.0,27,1,5,17,4091,3405,2096,2652,2539
601,1983,1,6,323.0,78.0,65,1,3,15,3398,4757,3054,980,3718
602,2003,7,7,79.0,85.0,62,1,2,9,2915,945,1798,262,2195
603,2004,3,8,44.0,24.0,62,1,6,4,790,3872,2038,2652,2463
604,1994,1,9,410.0,83.0,62,1,14,0,4866,892,1318,2616,5036
605,2002,3,7,4555.0,142.0,62,1,7,26,3223,2101,2723,2354,4048
606,1998,3,5,642.0,53.0,24,1,5,21,4345,2875,976,1538,1079
607,2003,4,7,866.0,92.0,37,2,2,5,2074,1122,4121,2652,3371
608,2001,0,8,121.0,72.0,62,1,6,4,1949,0,4121,2652,5036
609,1999,3,5,188.0,97.0,62,1,7,0,2906,4598,3712,1327,1307
610,2001,7,7,307.0,133.0,62,1,14,16,647,4938,467,2652,5036
611,1999,1,4,3382.0,24.0,4,1,1,14,2209,583,2673,1243,1704
612,1985,4,7,1294.0,291.0,61,1,7,10,3786,1772,4121,2652,3842
613,1962,1,7,19638.0,101.0,23,1,4,8,971,379,60,1742,79
615,2001,1,5,210.0,106.0,62,1,7,0,2974,5725,3320,2039,4161
616,1998,1,7,791.0,60.0,62,1,6,4,3810,2039,288,2652,365
617,2003,7,3,99.0,140.0,33,1,6,0,4347,3850,2988,2652,4209
618,2003,1,7,2134.0,100.0,37,1,2,1,2526,4948,3910,1378,2602
619,2000,1,6,245.0,60.0,62,1,6,5,3740,4857,1857,2523,4272
620,2003,7,5,22.0,58.0,62,1,4,22,3559,0,4121,2652,5036
621,1998,3,6,669.0,80.0,62,1,5,8,2010,1922,1347,2369,475
622,1939,1,7,103.0,94.0,62,1,6,0,3061,1418,2424,1059,1731
623,1982,3,8,117.0,117.0,62,1,4,7,1613,929,3218,2652,2233
624,1999,7,3,4227.0,97.0,62,1,13,17,3403,1821,2113,2418,4436
625,2003,0,8,13.0,24.0,67,0,7,0,3585,647,1788,2652,2384
626,1993,7,8,80.0,385.0,62,1,14,0,4087,225,4121,2652,5036
627,2000,1,8,6.0,55.0,37,2,21,0,4774,2212,4121,2652,5036
628,2005,7,5,949.0,90.0,37,2,2,1,4868,5744,1545,2618,4571
629,1997,1,7,3471.0,83.0,62,1,6,13,1030,1064,4033,562,4908
630,2000,1,6,13659.0,86.5,61,1,5,8,2936,1310,2962,1242,2399
631,1998,2,6,1169.0,90.0,37,1,2,1,445,2178,4121,2652,4242
632,1996,1,5,380.0,128.0,53,1,0,10,1763,2387,1690,655,2058
633,1996,7,7,126.0,95.0,62,1,14,0,3188,4905,3000,2652,5036
634,2004,7,4,170.0,109.0,62,1,13,0,3922,3263,291,0,374
635,2003,7,4,6151.0,51.0,10,2,0,0,4399,766,3591,1630,4643
636,1996,3,7,975.0,56.5,62,1,7,13,1185,4044,2206,1495,1513
637,2002,4,6,58.0,62.0,37,1,2,2,1002,5723,4121,2652,5029
638,2004,3,7,45.0,40.0,62,1,4,7,837,4412,1045,2652,3309
639,1982,1,6,2592.0,62.0,61,1,4,21,2793,698,2347,61,1044
640,2001,1,6,1396.0,89.0,37,1,5,1,2931,4953,3520,1436,2611
641,2001,3,6,1303.0,91.0,62,1,3,8,3431,2953,3323,429,767
642,1999,7,6,95.0,95.0,62,1,1,0,4344,1856,1935,2652,1037
643,1969,1,8,13965.0,95.0,54,1,1,5,4896,4164,2319,76,3383
644,2000,1,5,606.0,85.0,23,1,4,8,1920,2934,231,2652,297
645,2004,1,6,388.0,60.0,62,3,6,26,3641,0,2995,741,5036
646,2005,7,4,672.0,96.0,62,1,4,14,2706,4806,3505,394,4264
647,1986,7,6,33.0,90.0,62,1,2,22,741,1767,1986,2652,4229
648,1969,1,7,1778.0,89.5,30,1,7,16,3764,5017,3533,2201,4183
649,1995,4,6,14.0,89.0,62,1,4,24,950,1410,4121,2652,847
650,2002,1,7,7107.0,81.0,23,1,5,8,2105,2738,2926,1892,817
651,1988,1,7,2119.0,146.0,54,1,0,6,4730,253,109,2557,1236
652,2001,1,6,2648.0,118.0,62,1,6,4,4024,5678,3500,368,4260
653,2003,1,7,14244.0,30.0,37,1,2,1,4013,5347,753,2435,4637
654,1958,1,6,3862.0,384.0,61,1,13,21,3053,3183,267,336,1761
655,2002,1,6,615.0,105.0,10,1,4,8,4690,5577,414,609,517
656,2003,1,6,13014.0,50.0,27,2,0,6,4651,294,187,1458,115
657,2001,4,7,94.0,49.0,37,1,2,0,2948,3987,4121,2652,5036
658,2004,7,9,713.0,96.0,62,2,14,0,2013,2707,4100,2652,5036
659,2003,3,4,2738.0,87.0,52,1,0,2,2877,3160,581,1538,1905
661,2000,2,8,16324.0,75.0,37,2,2,1,2490,3775,4121,2652,4986
662,1999,7,6,23.0,25.0,62,1,6,0,179,4449,4121,2652,5036
663,2004,2,8,10760.0,140.0,37,2,2,8,4275,5475,4121,2652,4243
664,2000,4,6,204.0,90.0,37,1,2,2,2684,4908,4121,2652,5018
665,2002,1,6,106385.0,30.0,24,1,4,20,4074,5280,3985,570,526
667,1959,4,9,75772.0,101.0,62,0,7,10,3993,4690,4121,2652,4066
668,1932,1,6,1430.0,62.0,62,2,7,20,430,89,1190,2652,1438
669,1985,1,7,1408.0,50.0,23,1,5,8,356,4574,2716,2652,3859
670,1999,7,3,27.0,123.0,62,1,6,0,3546,1464,4121,2652,416
671,1981,1,4,3422.0,114.0,61,1,13,21,3985,2487,2869,1288,3478
672,1955,1,7,36647.0,86.0,62,1,4,17,1338,2668,139,242,2349
673,1968,1,7,12908.0,30.0,35,3,7,17,4284,5310,3099,712,3762
674,1982,1,5,4286.0,122.0,4,1,1,5,2703,999,2152,197,4845
675,1966,1,5,2016.0,180.0,62,2,4,16,1393,5241,2640,1339,194
676,2003,7,4,851.0,35.0,62,1,0,6,1306,5610,733,2309,1205
677,2002,2,6,23430.0,187.0,62,1,13,17,3390,3719,4121,2652,4436
678,1993,1,7,23023.0,203.5,30,1,0,8,2461,5220,4075,946,1809
679,2005,7,6,1066.0,220.0,62,1,2,5,2231,4371,3489,1636,548
680,2002,1,6,1513.0,91.0,41,1,4,16,2861,5400,3108,2056,1717
681,1999,1,6,398.0,100.0,27,1,0,6,274,3405,694,2652,2220
682,1976,1,5,1779.0,93.0,62,4,4,27,1654,1958,2608,376,3204
683,1999,1,5,181.0,115.0,37,1,7,21,4582,2254,2135,2652,4579
684,2003,3,5,796.0,118.0,62,1,7,17,2885,29,320,2186,1212
685,1998,1,5,210.0,127.0,27,1,0,8,1287,428,1016,2624,5036
686,2004,3,5,1218.0,93.0,10,1,5,8,2046,4950,579,2197,3519
687,1982,4,8,36939.0,84.0,61,1,4,0,4043,1584,4121,2652,4133
688,1979,1,5,727.0,90.0,5,1,0,2,4449,5524,2152,2117,180
689,1956,0,6,6.0,104.0,67,1,1,9,3288,4171,1034,2652,1190
690,1998,3,7,654.0,97.0,62,1,6,0,813,4878,1267,2652,1463
691,2004,7,6,40.0,124.0,62,2,2,9,965,686,330,2652,383
692,2005,7,3,1403.0,224.0,62,1,13,0,2357,1488,1954,1948,4468
693,1992,3,5,2598.0,129.0,62,1,1,9,392,3684,1725,2076,2105
694,2004,7,8,71.0,91.0,24,1,14,0,4147,0,3425,2652,4143
695,1982,1,7,5328.0,119.0,23,1,2,2,2107,3916,3176,1142,4413
696,2000,3,1,1170.0,53.0,62,1,4,0,3630,849,3948,2342,4204
697,1973,0,7,438.0,112.0,61,1,1,8,2392,3010,307,665,4003
698,2003,0,7,97.0,83.5,67,0,6,4,906,453,3300,1798,5036
699,2004,1,6,2078.0,55.0,30,1,7,0,4100,70,3177,250,359
700,2003,1,6,38.0,90.0,62,2,6,0,1746,4350,2521,1300,3106
701,1996,1,6,1057.0,60.0,62,1,7,20,1592,1711,3412,1495,2431
702,2004,1,6,617.0,96.0,62,1,6,13,792,2120,1433,2652,1706
703,1999,7,9,1733.0,111.0,24,1,6,15,4567,996,1429,2033,5036
704,1962,1,8,48962.0,110.0,37,1,0,8,4497,121,2558,2519,4970
705,1997,4,8,1496.0,95.0,67,0,2,5,4640,5746,4121,2652,4986
706,1985,2,7,307.0,60.0,61,1,5,8,4049,4424,4121,2652,4056
707,1962,1,7,2466.0,94.0,61,2,0,8,153,1415,2333,451,3487
708,1949,1,8,165033.0,93.0,61,3,10,17,2422,203,540,175,1626
709,2001,0,7,21.0,115.0,62,1,6,0,3580,4684,1096,2053,1295
710,1996,1,4,5772.0,6.0,62,1,7,25,208,2735,229,1346,724
711,2004,1,6,5.0,51.0,62,1,6,0,4926,0,2341,1913,4515
712,2004,1,8,38784.0,78.5,53,1,0,8,2065,5692,1690,655,3895
714,1999,4,7,556.0,94.0,62,1,4,8,2393,1339,4121,2652,841
715,1985,7,8,94.0,54.0,62,1,14,7,2685,1130,982,2652,5036
716,1974,1,6,828.0,60.0,62,1,7,20,3960,1117,666,896,2445
717,1998,1,5,425.0,100.0,62,1,7,17,1439,2353,3625,2302,3928
718,1984,1,8,159751.0,60.0,37,1,2,2,4416,3476,1454,1211,1730
719,2002,1,6,1511.0,93.0,12,1,7,20,1701,5465,4117,2267,880
720,1997,4,7,40212.0,82.0,37,1,2,1,1894,4563,4121,2652,2520
721,1982,2,8,1074.0,21.0,61,1,7,0,1279,2385,4121,2652,120
722,1969,4,8,12869.0,87.0,62,3,2,2,741,1767,4121,2652,966
723,1988,3,5,1130.0,91.0,61,1,1,8,1407,4200,1912,1491,382
724,2002,7,3,157.0,117.0,62,1,0,14,2037,1884,1846,2652,1145
725,2003,1,6,322.0,70.5,30,1,4,20,4483,3978,2922,2532,4781
726,2003,1,8,551.0,24.0,62,1,6,15,1681,2555,2500,2652,5036
727,2002,7,8,158.0,134.0,62,1,6,15,1419,4095,454,2652,5036
728,1990,3,5,2301.0,90.0,62,1,0,2,504,3399,350,1470,1582
729,1980,1,6,30382.0,105.0,62,2,4,0,2054,3319,718,376,3577
730,1959,4,9,75772.0,114.0,62,0,7,10,3993,4690,4121,2652,4066
731,2005,7,6,22.0,136.0,62,1,2,0,4926,0,2139,1627,3477
733,1996,1,6,82.0,92.0,62,1,6,22,3769,3435,475,2207,576
734,2004,7,8,318.0,112.0,62,1,6,15,4606,1228,936,2652,5036
735,2001,1,7,556.0,489.0,62,1,6,0,2929,1459,3161,1304,3845
736,2004,1,5,141653.0,86.0,62,2,13,17,4156,2397,3752,433,4445
737,1992,1,6,31.0,92.0,30,1,7,0,4096,2238,1351,1035,5036
